row_index,w1,w2,w3,w4,w5_social,despair_rate,rebel_threshold,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
27,0.027910156250000005,0.7984375000000001,0.27109375,1.7263671875000002,0.5763671875,0.013365234375,0.6661328125,41.922,32.24909759977788,9.8,9.086253353280437
28,0.01751953125,0.7984375000000001,0.27109375,1.7263671875000002,0.5763671875,0.013365234375,0.6661328125,20.0,40.0,1.8,5.6
29,0.027910156250000005,0.22968750000000002,0.27109375,1.7263671875000002,0.5763671875,0.013365234375,0.6661328125,41.922,32.24909759977788,10.0,9.16515138991168
30,0.027910156250000005,0.7984375000000001,0.16328125,1.7263671875000002,0.5763671875,0.013365234375,0.6661328125,38.653999999999996,35.10223616808479,9.8,9.086253353280437
31,0.027910156250000005,0.7984375000000001,0.27109375,1.1486328125,0.5763671875,0.013365234375,0.6661328125,57.41600000000001,24.659103471132116,17.4,2.244994432064365
32,0.027910156250000005,0.7984375000000001,0.27109375,1.7263671875000002,0.7732421875,0.013365234375,0.6661328125,41.922,32.24909759977788,9.8,9.086253353280437
33,0.027910156250000005,0.7984375000000001,0.27109375,1.7263671875000002,0.5763671875,0.031603515625,0.6661328125,87.168,10.541201829013614,15.4,1.2
34,0.027910156250000005,0.7984375000000001,0.27109375,1.7263671875000002,0.5763671875,0.013365234375,0.6601171874999999,46.412,29.10449546032365,13.6,7.631513611335566
35,0.01751953125,0.22968750000000002,0.16328125,1.1486328125,0.7732421875,0.031603515625,0.6601171874999999,82.296,12.452147766550157,15.8,1.4696938456699067
36,0.036660156250000006,0.2984375,0.12109375,1.9388671875,0.6888671875,0.009740234375,0.6136328125,75.458,20.120772748580013,16.6,1.8547236990991407
37,0.06126953125000001,0.2984375,0.12109375,1.9388671875,0.6888671875,0.009740234375,0.6136328125,85.20400000000001,11.319352631665824,15.4,1.2
38,0.036660156250000006,0.7296875,0.12109375,1.9388671875,0.6888671875,0.009740234375,0.6136328125,75.458,20.120772748580013,16.6,1.8547236990991407
